tmdb_id,actor_name,character,tmdb_person_id,cast_id,credit_id,order,gender
18823,Luke Treadaway,Prokopion,103351,41,52fe479f9251416c7509feff,17,2
18823,Pete Postlethwaite,Spyros,4935,32,52fe479e9251416c7509fedb,18,2
18823,Elizabeth McGovern,Marmara,4513,35,52fe479e9251416c7509fee7,19,1
18823,Rory McCann,Bello,3075,92,546eb798c3a3682fad000b9a,20,2
18823,Kaya Scodelario,Peshet,115150,25,52fe479e9251416c7509feb5,21,1
18823,Alexander Siddig,Hermes,2957,40,52fe479f9251416c7509fefb,22,2
18823,Danny Huston,Poseidon,6413,45,52fe479f9251416c7509ff0f,23,2
18823,Phil McKee,Harbourmaster,231272,85,53b013d70e0a26598900624e,24,2
18823,Laura Kachergus,Citizen (Argos),45840,86,53b014190e0a265989006256,25,0
18823,David Kennedy,Kepheus' General,62498,87,53b014500e0a26597d006305,26,2
18823,Nina Young,Hera,58778,88,53b014860e0a265986006137,27,1
18823,Jane March,Hestia,21817,89,53b014f80e0a2659830061e5,28,1
18823,Nathalie Cox,Artemis,17337,26,52fe479e9251416c7509feb9,29,1
18823,Agyness Deyn,Aphrodite,1060671,24,52fe479e9251416c7509feb1,30,1
18823,Natalia Vodianova,Medusa,1105030,90,53b015c9c3a3682edb004eef,31,1
18823,Charlotte Comer,Demeter,181045,91,53b015f7c3a3682ed8004d10,32,1
18823,Nicholas Hoult,Eusebios,3292,36,52fe479e9251416c7509feeb,33,2
18823,Katherine Loeppky,Aged Cassiopeia,969143,44,52fe479f9251416c7509ff0b,34,0
18823,Sinead Michael,Tekla,1361877,166,5ee3e1c8197de4002291e3d9,35,1
18823,Ross Mullan,Pemphredo,1126237,167,5ee3e22dd20c870020308cc1,36,2
18823,Martin McCann,Phaedrus,76104,168,5ee3e270ae366800212b7073,37,2
18823,Tamer Hassan,Ares,39660,169,5ee3e2a997eab4001fe293dd,38,2
18823,William Houston,Ammon,84865,170,5ee3e2d3d20c87002130cca9,39,2
18823,Jamie Sives,Captain,1833,171,5ee3e2fc4e674200205347c8,40,2
18823,Louis Leterrier,Kraken (uncredited),18865,172,5ee3e4575b4fed0020627a1d,41,2
18823,Katrina Vasilieva,Exotic Dancer (uncredited),937216,173,5ee3e4885b4fed001f61ff69,42,1
23483,Aaron Taylor-Johnson,Dave Lizewski / Kick-Ass,27428,9,52fe446ac3a368484e021def,0,2
23483,Chloë Grace Moretz,Mindy Macready / Hit-Girl,56734,6,52fe446ac3a368484e021de3,1,1
23483,Nicolas Cage,Damon Macready / Big Daddy,2963,3,52fe446ac3a368484e021dd7,2,2
23483,Christopher Mintz-Plasse,Chris D'Amico / Red Mist,54691,4,52fe446ac3a368484e021ddb,3,2
23483,Mark Strong,Frank D'Amico,2983,5,52fe446ac3a368484e021ddf,4,2
23483,Omari Hardwick,Marcus,41556,8,52fe446ac3a368484e021deb,5,2
23483,Xander Berkeley,Detective Vic Gigante,3982,7,52fe446ac3a368484e021de7,6,2
23483,Garrett M. Brown,Mr. Lizewski,27492,11,52fe446ac3a368484e021df7,7,2
23483,Clark Duke,Marty,54729,10,52fe446ac3a368484e021df3,8,2
23483,Evan Peters,Todd,55089,12,52fe446ac3a368484e021dfb,9,2
23483,Deborah Twiss,Mrs. Zane,116881,13,52fe446ac3a368484e021dff,10,1
23483,Lyndsy Fonseca,Katie Deauxma,116882,14,52fe446ac3a368484e021e03,11,1
23483,Sophie Wu,Erika Cho,116883,15,52fe446ac3a368484e021e07,12,0
23483,Elizabeth McGovern,Mrs. Lizewski,4513,22,52fe446ac3a368484e021e29,13,1
23483,Stu 'Large' Riley,Huge Goon,164250,23,52fe446ac3a368484e021e2d,14,2
23483,Michael Rispoli,Big Joe,18313,24,52fe446ac3a368484e021e31,15,2
23483,Corey Johnson,Sporty Goon,17199,25,52fe446ac3a368484e021e35,16,2
23483,Kenneth Simmons,Scary Goon,1132694,26,52fe446ac3a368484e021e39,17,2
23483,Anthony Desio,Baby Goon,185737,27,52fe446ac3a368484e021e3d,18,2
23483,Randall Batinkoff,Tre Fernandez,36631,35,52fe446ac3a368484e021e57,19,2
23483,Dexter Fletcher,Cody,974,29,52fe446ac3a368484e021e41,20,2
23483,Yancy Butler,Angie D'Amico,20759,30,52fe446ac3a368484e021e45,21,1
23483,Craig Ferguson,Himself,24264,31,52fe446ac3a368484e021e49,22,2
23483,Jason Flemyng,Lobby Goon,973,34,52fe446ac3a368484e021e53,23,2
23483,Adrian Martinez,Ginger Goon,94432,72,57051a1d92514146b800156b,24,2
23483,Joe Bacino,Posh Goon,1811956,73,593569919251417ddc0373ea,25,2
23483,Johnny Hopkins,1st Gang Kid,1505884,79,5e1a6dab1e9225001177fe9a,26,0
23483,Ohene Cornelius,2nd Gang Kid,1376147,80,5e1a6dba1e9225001577e1c7,27,2
23483,Carlos Besse Peres,Buttons,1586344,81,5e1b37596c19ea00119297fb,28,2
23483,Russell Bentley,Medic,2237689,82,5e1b38246a300b00165c5291,29,2
23483,Tamer Hassan,Matthew,39660,83,5e1b383b6c19ea00159296b6,30,2
23483,Tim Plester,Danil,62972,84,5e1b38583520e8001335acae,31,2
23483,Hubert Boorder,Oscar Juarez,233080,85,5e1b38816a300b00135c532a,32,0
23483,Christopher McGuire,Diner Fight Guy #1,2263936,86,5e1b38996c19ea0011929a1f,33,0
23483,Max White,Diner Fight Guy #2,1570861,87,5e1b38ab6c19ea0013927489,34,2
23483,Dean Copkov,Diner Fight Guy #3,8358,88,5e1b38b96a300b00115c4ebc,35,2
23483,Jacob Cartwright,Running Teenager,2508023,89,5e1b38cce194b00014b5c95c,36,0
23483,Maurice DuBois,News Anchor,2508024,90,5e1b38dbe7c09700175389c3,37,0
23483,Dana Tyler,News Anchor,67104,91,5e1b39053520e8001335adb4,38,1
23483,Omar A. Soriano,Leroy,2508025,92,5e1b391fd5dbc20017f1d1ef,39,0
23483,Katrena Rochell,Female Junkie,126505,93,5e1b39326a300b00135c53ed,40,0
23483,Kofi Natei,Rasul,212276,94,5e1b393fe194b00012b5d19a,41,0
23483,Dan Duran,Reporter,193040,95,5e1b3962d5dbc20015f1f2fa,42,2
23483,Louis Young,Breaking News Reporter,2508026,96,5e1b3972d5dbc20015f1f312,43,0
23483,Val Jobara,Nervous Goon,2295571,97,5e1b3989d5dbc20015f1f329,44,0
23483,Quinn Smith,Big Mean Boy,90174,98,5e1b39986a300b00115c5027,45,2
23483,Kirk Tingblad,Audience Member,1970998,112,5e1b3df63520e8001535a8fb,46,2
23483,Peter Bartfay,Comic Store Customer (uncredited),1479911,101,5e1b3a256a300b00115c513b,47,0
23483,Jason Salkey,1st Cop (uncredited),53246,110,5e1b3d456c19ea001192a08e,48,2
23483,Daphne Cheung,Siew Ling (uncredited),157990,103,5e1b3c0dd5dbc20013f1f356,49,1
23483,Russell De Rozario,Man in Elevator (uncredited),61580,106,5e1b3c576a300b00135c5687,50,2
23483,Annie Cooper,Jess (uncredited),564034,104,5e1b3c21e7c097001353879b,51,0
23483,Wayne Curnew,Bartender (uncredited),1886873,105,5e1b3c2e6a300b00135c5657,52,0
23483,Tangara Jones,Gang Girl (uncredited),2391878,108,5e1b3cfee194b00016b5e830,53,0
23483,Rab Affleck,Moustache Goon (uncredited),39678,99,5e1b39b93520e8001535a5bf,54,2
23483,Alexander Hathaway,Comic Book Store Manager (uncredited),1760329,107,5e1b3c6b6a300b00135c569f,55,0
10138,Robert Downey Jr.,Tony Stark / Iron Man,3223,30,52fe43329251416c75007341,0,2
10138,Gwyneth Paltrow,"Virginia ""Pepper"" Potts",12052,18,52fe43329251416c75007307,1,1
10138,Don Cheadle,"James ""Rhodey"" Rhodes / War Machine",1896,19,52fe43329251416c7500730b,2,2
10138,Scarlett Johansson,Natalie Rushman / Natasha Romanoff / Black Widow,1245,5,52fe43329251416c750072bf,3,1
10138,Sam Rockwell,Justin Hammer,6807,6,52fe43329251416c750072c3,4,2
10138,Mickey Rourke,Ivan Vanko / Whiplash,2295,3,52fe43329251416c750072b5,5,2
10138,Samuel L. Jackson,Nick Fury,2231,7,52fe43329251416c750072c7,6,2
10138,Clark Gregg,Phil Coulson,9048,33,52fe43329251416c7500734d,7,2
10138,John Slattery,Howard Stark,21134,32,52fe43329251416c75007349,8,2
10138,Garry Shandling,Senator Stern,52865,31,52fe43329251416c75007345,9,2
10138,Paul Bettany,J.A.R.V.I.S. (voice),6162,39,52fe43329251416c75007369,10,2
10138,Leslie Bibb,Christine Everhart,57451,21,52fe43329251416c75007313,11,1
10138,Kate Mara,U.S. Marshal,51072,23,52fe43329251416c7500731b,12,1
10138,Jon Favreau,"Harold ""Happy"" Hogan",15277,20,52fe43329251416c7500730f,13,2
10138,Christiane Amanpour,Christiane Amanpour,73641,40,52fe43329251416c7500736d,14,1
10138,Philippe Bergeron,Detective Lemieux,14741,41,52fe43329251416c75007371,15,2
10138,James Bethea,Security Force #1,1209714,42,52fe43329251416c75007375,16,2
10138,Michael Bruno,Security Force #2,216601,43,52fe43329251416c75007379,17,2
10138,Kate Clark,Expo Fan,1265248,44,52fe43329251416c7500737d,18,1
10138,Luminita Docan,Russian Newscaster,1265249,45,52fe43329251416c75007381,19,1
10138,François Duhamel,French Photographer,1177850,46,52fe43329251416c75007385,20,0
10138,Larry Ellison,Larry Ellison,586090,47,52fe43329251416c75007389,21,0
10138,Adam Goldstein,"Adam ""DJ AM"" Goldstein",1228219,48,52fe43329251416c7500738d,22,2
10138,Tim Guinee,Major Allen,40275,49,52fe43329251416c75007391,23,2
10138,Eric L. Haney,General Meade,1230885,50,52fe43329251416c75007395,24,2
10138,Ali Khan,10 Rings Gangster,1265250,51,52fe43329251416c75007399,25,2
10138,Evgeniy Lazarev,Anton Vanko,1079976,52,52fe43329251416c7500739d,26,0
10138,Stan Lee,Stan Lee,7624,53,52fe43329251416c750073a1,27,2
10138,Isaiah Guyman Martin IV,AV Operator,1265251,54,52fe43329251416c750073a5,28,0
10138,Helena Mattsson,Rebecca,113676,24,52fe43329251416c7500731f,29,1
10138,Anya Monzikova,Rebeka,210292,56,52fe43329251416c750073ad,30,1
10138,Keith Middlebrook,Expo Cop,118755,55,52fe43329251416c750073a9,31,0
10138,Margy Moore,Bambi Arbogast,1265252,57,52fe43329251416c750073b1,32,1
10138,Olivia Munn,Chess Roberts,81364,22,52fe43329251416c75007317,33,1
10138,Elon Musk,Elon Musk,57563,58,52fe43329251416c750073b5,34,2
10138,Bill O'Reilly,Bill O'Reilly,95777,59,52fe43329251416c750073b9,35,2
10138,Alejandro Patiño,Strawberry Vendor,81957,60,52fe43329251416c750073bd,36,0
10138,Davin Ransom,Young Tony Stark,1265795,61,52fe43329251416c750073c1,37,2
10138,Karim Saleh,Guard,997632,62,52fe43329251416c750073c5,38,2
10138,Brian Schaeffer,Hammer Expo Tech,1265796,63,52fe43329251416c750073c9,39,2
10138,Phillipe Simon,French Waiter,201883,64,52fe43329251416c750073cd,40,2
10138,Jack White,Jack,1265797,65,52fe43329251416c750073d1,41,2
10138,Jenny Robinson,Ironette Dancer,108725,74,52fe43329251416c750073f5,42,1
10138,Melanie Brown,Ironette Dancer,1265798,66,52fe43329251416c750073d5,43,1
10138,Krystal Ellsworth,Ironette Dancer,1003061,67,52fe43329251416c750073d9,44,1
10138,Victoria Gracie,Ironette Dancer,1265799,68,52fe43329251416c750073dd,45,1
10138,Gina Cantrell,Ironette Dancer,1202543,69,52fe43329251416c750073e1,46,1
10138,Renee Herlocker,Ironette Dancer,1265800,70,52fe43329251416c750073e5,47,1
10138,Jill Ann Pineda-Arnold,Ironette Dancer,1265801,71,52fe43329251416c750073e9,48,1
10138,Sandy Colton,Ironette Dancer,2260280,161,5c826047c3a3684e8fd7eb52,49,1
10138,Annika Ihnat,Ironette Dancer,1265802,73,52fe43329251416c750073f1,50,1
10138,Lindsay Dennis,Ironette Dancer,1265803,75,52fe43329251416c750073f9,51,1
10138,Jennifer D. Johnson,Ironette Dancer,995348,76,52fe43329251416c750073fd,52,1
10138,Lindsay Rosenberg,Ironette Dancer,1265804,77,52fe43329251416c75007401,53,1
10138,Hannah Douglass,Ironette Dancer,1265805,78,52fe43329251416c75007405,54,1
10138,Brooke Long,Ironette Dancer,1265806,79,52fe43329251416c75007409,55,1
10138,Rachele Brooke Smith,Ironette Dancer,83274,80,52fe43329251416c7500740d,56,1
10138,Kylette Zamora,Ironette Dancer,1265807,82,52fe43329251416c75007415,57,1
10138,Nadine Ellis,Ironette Dancer,168925,81,52fe43329251416c75007411,58,1
10138,Ayelet Ben-Shahar,Model (uncredited),1265813,89,52fe43339251416c75007431,66,1
10138,John Ceallach,Captain Anders (uncredited),1236642,94,52fe43339251416c75007445,70,2
10138,Katie Cleary,Beautiful Girl (uncredited),1231548,95,52fe43339251416c75007449,71,1
10138,Ajarae Coleman,Expo Guest (uncredited),1265817,96,52fe43339251416c7500744d,72,1
10138,Rick L. Dean,Monte Carlo Race Fan (uncredited),1265818,97,52fe43339251416c75007451,73,2
10138,Timothy 'TJ' James Driscoll,French Prison Guard #2 (uncredited),1265819,98,52fe43339251416c75007455,74,0
10138,Jasmine Dustin,Watermelon Girl (uncredited),1225936,99,52fe43339251416c75007459,75,1
10138,Mark Casimir Dyniewicz,Justin Hammer Expo Attendee (uncredited),97447,100,52fe43339251416c7500745d,76,2
10138,Sam Felman,Stark Expo Attendee (uncredited),1265820,101,52fe43339251416c75007461,77,0
10138,Shakira Vanise Gamble,Pepper's Party Guest (uncredited),1265822,103,52fe43339251416c75007469,79,1
10138,Paul Grace,French Prison Guard #1 (uncredited),1265823,104,52fe43339251416c7500746d,80,2
10138,Mark Kubr,Prisoner (uncredited),193946,108,52fe43339251416c7500747d,84,2
10138,Cameron Lee,Senate Page (uncredited),1265827,109,52fe43339251416c75007481,85,2
10138,Jee-Yun Lee,Reporter (archive footage) (uncredited),201951,110,52fe43339251416c75007485,86,1
10138,Waymond Lee,Expo Guest (uncredited),1200895,111,52fe43339251416c75007489,87,0
10138,Mathew Lorenceau,Prison Guard Chevalier (uncredited),1200313,112,52fe43339251416c7500748d,88,0
10138,Christopher Maleki,Reporter (uncredited),101037,113,52fe43339251416c75007491,89,2
10138,Bryan McCoy,Expo Guest (uncredited),1265829,115,52fe43339251416c75007499,91,2
10138,Ed Moy,Awards Attendee (uncredited),1186481,116,52fe43339251416c7500749d,92,2
10138,Tony Nevada,SWAT Sergeant Bellows (uncredited),992389,118,52fe43339251416c750074a5,94,2
10138,Allison Ochmanek,Watermelon Girl (uncredited),1265831,119,52fe43339251416c750074a9,95,1
10138,Nicolas Pajon,French Reporter (uncredited),208056,120,52fe43339251416c750074ad,96,2
10138,Steven James Price,Senate Gallery Member (uncredited),1197358,124,52fe43339251416c750074bd,98,2
10138,Tanoai Reed,Security Guard Fighting Happy Hogan (uncredited),77824,128,52fe43339251416c750074cd,101,2
10138,Peter Trenholm Smith,Senator (uncredited),1265838,131,52fe43339251416c750074d9,104,2
10138,Doug Swander,Party Guest (uncredited),92189,133,52fe43339251416c750074e1,106,2
10138,Peter Sebastian Wrobel,Tony Stark Usher (uncredited),1122811,136,52fe43339251416c750074ed,109,2
10138,Nick W. Nicholson,Stark Expo Attendee (uncredited),1429470,147,54e7e9fc9251412eb8000c7e,111,2
10138,Kristin Quick,VIP Expo Guest,2798404,168,5f74e9c7d40d4c0038693f41,112,1
20662,Russell Crowe,Robin Longstride,934,1,52fe43f2c3a368484e007699,0,2
20662,Cate Blanchett,Marion Loxley,112,2,52fe43f2c3a368484e00769d,1,1
20662,Max von Sydow,Sir Walter Loxley,2201,14,52fe43f2c3a368484e0076dd,2,2
20662,William Hurt,William Marshal,227,13,52fe43f2c3a368484e0076d9,3,2
20662,Mark Strong,Godfrey,2983,12,52fe43f2c3a368484e0076d5,4,2
20662,Oscar Isaac,Prince John,25072,15,52fe43f2c3a368484e0076e1,5,2
20662,Danny Huston,King Richard the Lionheart,6413,17,52fe43f2c3a368484e0076e9,6,2
20662,Eileen Atkins,Eleanor of Aquitaine,20300,31,5409f78e0e0a262b49000574,7,1
20662,Mark Addy,Friar Tuck,13633,16,52fe43f2c3a368484e0076e5,8,2
20662,Matthew Macfadyen,Sheriff of Nottingham,15576,3,52fe43f2c3a368484e0076a1,9,2
20662,Kevin Durand,Little John,79072,18,52fe43f2c3a368484e0076ed,10,2
20662,Scott Grimes,Will Scarlet,35091,19,52fe43f2c3a368484e0076f1,11,2
20662,Alan Doyle,Allan A'Dayle,147472,20,52fe43f2c3a368484e0076f5,12,2
20662,Douglas Hodge,Sir Robert Loxley,80149,23,52fe43f2c3a368484e007701,13,2
20662,Léa Seydoux,Isabella of Angoulême,121529,22,52fe43f2c3a368484e0076fd,14,1
20662,Jonathan Zaccaï,King Philip of France,17499,41,579bec849251411b420017e6,15,2
20662,Robert Pugh,Baron Baldwin,47643,24,52fe43f2c3a368484e007705,16,2
20662,Gerard McSorley,Baron Fitzrobert,43131,42,579bec85c3a368551c001a06,17,2
20662,Velibor Topic,Belvedere,34515,43,579bec85c3a36855d2001c5e,18,2
20662,Ciaran Flynn,Loop,556444,40,576b0e879251413825000330,19,2
20662,Simon McBurney,Father Tancred,16358,44,579bec85925141168200197e,20,2
20662,Denise Gough,Village Mother,1182597,45,579bec869251411b0b0017ed,21,1
20662,John Nicholas,Farmer Paul,1796466,49,58f1b99a9251412fb5003fa7,22,0
20662,Thomas Arnold,Captain of the Royal Barge,1132749,64,5a974cd0c3a36861510072a8,23,2
20662,Pip Carter,Royal Equerry,230681,65,5a974cfa0e0a26016500757a,24,2
20662,Mark Lewis Jones,Stone Mason Longstride,185460,51,58f1b9c29251412fb900403d,25,2
20662,Bronson Webb,Jimoen,75076,50,58f1b9b19251412fdf003fb6,26,2
20662,Denis Ménochet,Adhemar,81125,52,58f1b9d49251412fa900405e,27,2
20662,Jamie Beamish,Church Deacon,203575,66,5a974d8dc3a368613a0069b3,28,2
20662,John Atterbury,Exchequer,559759,67,5a974da1c3a368613a0069cb,29,0
20662,Luke Evans,Sheriff's Thug,114019,46,57fc29fb92514118710017d5,30,2
20662,Roy Holder,Gaffer Tom,24709,53,58f1b9fec3a3682ece0037a1,31,2
20662,Mark Ryder,Baron Baldwin's Grandson,1252846,68,5a974e930e0a26015f007b3d,32,2
20662,Ruby Bentall,Margaret Walter's Maid,226083,21,52fe43f2c3a368484e0076f9,33,1
20662,Ned Dennehy,Sentinel,63362,69,5a974f66c3a368613d007233,34,2
20662,Nicolas Simon,Slovenly French Cook,1175847,70,5a974fb20e0a260165007853,35,2
20662,Lisa Millett,Walter's Cook,208543,71,5a974fe1c3a36861510075c1,36,0
20662,Stuart Martin,Messenger,1403559,72,5a97501092514128a00072da,37,2
20662,Jessica Raine,Princess Isabel of Gloucester,1151410,25,52fe43f2c3a368484e007709,38,1
20662,Steve Evets,Ragged Messenger,83814,73,5a9750c10e0a260162007c14,39,2
20662,Eric Rulliat,Ruffian,966221,74,5a9750e1c3a3686149007b3c,40,2
20662,Abraham Belaga,King Philip's Aide,132069,75,5a97510392514128a4007271,41,2
20662,Jack Downham,Young Robin,1987913,76,5a97512bc3a368613d007418,42,2
20662,Richard Riddell,Sentry,103352,77,5a97513c92514128aa007292,43,2
20662,David Bertrand,French Captain,1987914,78,5a9751c5c3a36861640073c1,44,0
20662,Arthur Darvill,Groom,146457,47,57fc2a3bc3a3683a8f00cf34,45,2
20662,Giannina Facio,Lady-in-Waiting,58787,26,52fe43f2c3a368484e00770d,46,1
20662,Hannah Barrie,Woman at Bog,1987915,79,5a975255c3a368616400742e,47,0
20662,Lee Battle,Soldier Boy,97582,80,5a97526592514128aa00737d,48,0
20662,Nicky Bell,Soldier Two,97580,81,5a97528c925141289b0074ae,49,0
20662,Andrea Ware,Little John's Wench,1987916,82,5a9753370e0a260159007f51,50,1
20662,John O'Toole,Tom the Pig Man,140525,83,5a97536bc3a3686149007d7f,51,0
20662,Ralph Ineson,Northerner,202032,48,58f1b7b2c3a3682ea70038d7,52,2
20662,Zuriel de Peslouan,French Informant,1132995,84,5a975406c3a3686149007e1b,53,0
20662,Jake Curran,Distinctive Man,3551,39,56d9bf3292514175a30073a9,54,2
20662,Samuel Dupuy,French Flagship Captain,931293,85,5a97548592514128ad0074ea,55,2
20662,Nick Lucas,Justiciar,1987917,86,5a9755010e0a26015f008118,56,0
20662,Alan Charlesworth,Cardinal Roger,1987918,87,5a97553892514128aa007604,57,0
20662,Lothaire Gerard,French Boy,1987919,88,5a97555f0e0a260165007dad,58,0
20662,Mat Laroche,Laughing French Soldier,1987920,89,5a97558192514128a4007659,59,0
20662,Chris Jared,Equerry,1987922,90,5a97559bc3a368613a0070ac,60,0
20662,Joseph Hamilton,Feral Child,1987924,91,5a9755c3c3a368615a007505,61,0
20662,James Hamilton,Feral Child,1987925,92,5a9755fa92514128b0007204,62,0
20662,James Burrows,Feral Child,85068,93,5a9756270e0a260150007533,63,0
20662,Danny Clarke,Feral Child,1987926,94,5a97569292514128a700737b,64,0
20662,Tom Blyth,Feral Child,1524100,95,5a9756afc3a368615a007605,65,0
20662,Lee Nicholas Harris,Archer (uncredited),578690,56,5a83beeac3a36862e10044b6,66,2
20662,Michael Koltes,Tax Collector (uncredited),1622295,54,5a59e4109251413f680083fe,67,2
20662,Umit Ulgen,Archer (uncredited),1372694,55,5a59e4bdc3a368680d0086b4,68,2
20662,Robert J. Fraser,English Pikeman (uncredited),1503080,417,5d835300e04aca023ec31598,69,2
46705,Ryan Gosling,Dean Pereira,30614,3,52fe4707c3a36847f811fdab,0,2
46705,Michelle Williams,Cindy Heller,1812,4,52fe4707c3a36847f811fdaf,1,1
46705,John Doman,Jerry,4735,6,52fe4707c3a36847f811fdb7,2,2
46705,Mike Vogel,Bobby,6858,5,52fe4707c3a36847f811fdb3,3,2
46705,Ben Shenkman,Dr. Feinberg,6437,34,52fe4708c3a36847f811fe3d,4,2
46705,Maryann Plunkett,Glenda,171472,30,52fe4708c3a36847f811fe2d,5,1
46705,Faith Wladyka,"Frances ""Frankie""",968528,27,52fe4708c3a36847f811fe21,6,1
46705,Jen Jones,Gramma,171463,29,52fe4708c3a36847f811fe29,7,0
46705,Marshall Johnson,Marshall,1117293,28,52fe4708c3a36847f811fe25,8,2
46705,James Benatti,Jamie,1117294,31,52fe4708c3a36847f811fe31,9,0
46705,Barbara Troy,Jo,1117295,32,52fe4708c3a36847f811fe35,10,0
46705,Carey Westbrook,Charley,1117296,33,52fe4708c3a36847f811fe39,11,2
46705,Eileen Rosen,Mimi,968530,35,52fe4708c3a36847f811fe41,12,1
46705,Enid Graham,Professor,155574,36,52fe4708c3a36847f811fe45,13,1
46705,Ashley Gurnari,Checker,1117297,37,52fe4708c3a36847f811fe49,14,1
46705,Jack Parshutich,Billy,2493763,65,5e093fdad285af001193d0f9,15,0
46705,Samii Ryan,Amanda,2493765,66,5e093fe9d285af001693a3ac,16,0
46705,Mark Benginia,Concierge,2493766,67,5e093ffd2fccee00105dcae8,17,0
46705,Timothy Liveright,Doctor,2493767,68,5e094012fea0d70011bbf18f,18,0
46705,Tamara Torres,Maria,176817,51,5c9d00b192514124dc314dad,19,1
46705,Robert Russell,Justice of the Peace,25670,69,5e094068d236e60016a2f6f9,20,2
46705,Michelle Nagy,Music Teacher,1899889,52,5c9d010ec3a368182026f760,21,1
46705,Felicia Reid,Nurse,2493769,70,5e0940af2fccee00105dcb7b,22,0
46705,Melvin Jurdem,Old Man,2306773,71,5e0940c4d236e60016a2f7f2,23,0
46705,Alan Malkin,Cab Driver,2493771,72,5e094152a1c59d0018ab4f81,24,0
46705,Derik Belanger,Tony,2493773,73,5e094165d236e60016a2f9bf,25,0
46705,Isabella Frigoletto,Child #1,2493775,74,5e094180a1c59d0018ab5011,26,0
46705,Madison Ledergerber,Child #2,2493776,75,5e094192a1c59d0018ab503c,27,0
46705,Jaimie Jensen,Pregnant Woman,2493777,76,5e0941a41277780016150319,28,0
9543,Jake Gyllenhaal,Prince Dastan,131,5,52fe4507c3a36847f80b80e5,0,2
9543,Gemma Arterton,Tamina,59620,2,52fe4507c3a36847f80b80d7,1,1
9543,Ben Kingsley,Nizam,2282,7,52fe4507c3a36847f80b80ed,2,2
9543,Alfred Molina,Sheik Amar,658,4,52fe4507c3a36847f80b80e1,3,2
9543,Steve Toussaint,Seso,55412,6,52fe4507c3a36847f80b80e9,4,2
9543,Toby Kebbell,Garsiv,20286,8,52fe4507c3a36847f80b80f1,5,2
9543,Richard Coyle,Tus,52890,9,52fe4507c3a36847f80b80f5,6,2
9543,Ronald Pickup,King Sharaman,32556,10,52fe4507c3a36847f80b80f9,7,2
9543,Reece Ritchie,Bis,54810,26,530903f1925141111a002288,8,2
